Model|Prompt|Answer|Perplexity|N. Token|Time
quantized|Ho terminato il mio budget. Per quanto tempo sarà tenuto in vita il mio user name su CINECA?|"Ho terminato il mio budget. Per quanto tempo sarà tenuto in vita il mio user name su CINECA? Il mio account CINECA è stato creato nel 2009 e, fino al 2022, non ho mai ricevuto alcuna notifica di scadenza o di problema con il mio account. Tuttavia, a partire dal 2022, ho iniziato a ricevere notifiche di ""budget terminato"" e ""budget scaduto"" anche se non ho effettuato alcuna operazione che abbia consumato il mio budget.  Ho contattato il supporto CINECA e mi hanno risposto che il mio budget è scaduto a causa di un problema tecnico e che stanno lavorando per risolvere il problema. Mi hanno anche detto che, fintanto che il problema non sarà risolto, non sarò in grado di accedere al mio account.  Ho chiesto se potessero fornirmi una st"|2.8437540531158447|187|22.79877495765686
quantized|In Leonardo, una GPU viene trattata come quanti core in termini di contabilità?|In Leonardo, una GPU viene trattata come quanti core in termini di contabilità? In Leonardo, a GPU is treated as how many cores in terms of accounting? In Leonardo, a GPU is treated as 1 core in terms of accounting.  This means that for the purpose of accounting and resource allocation, a GPU is considered a single core, even if it has multiple processing units or CUDA cores. This simplification allows for easier management and allocation of resources in the Leonardo environment.|5.2671685218811035|186|9.894479990005493
quantized|Dopo la fine del progetto, per quanto tempo i miei file vengono conservati dentro $WORK sull'HPC CINECA?|Dopo la fine del progetto, per quanto tempo i miei file vengono conservati dentro $WORK sull'HPC CINECA? Dopo la fine del progetto, i file generati durante il progetto vengono conservati per un periodo di tempo variabile, a seconda delle esigenze del progetto e delle politiche di gestione dei dati dell'HPC CINECA.  In generale, i file vengono conservati per un periodo di tempo minimo di 6 mesi dopo la fine del progetto, ma possono essere conservati anche per un periodo più lungo se sono considerati importanti per le attività future del progetto o se sono rich|3.162802219390869|115|13.892837524414062
quantized|Per conservare dati critici e non grandi che voglio essere certo di preservare sull'HPC di CINECA, conviene usare $HOME o $WORK?|Per conservare dati critici e non grandi che voglio essere certo di preservare sull'HPC di CINECA, conviene usare $HOME o $WORK? Both $HOME and $WORK are directories provided by CINECA for storing files on the HPC. $HOME is a personal directory, while $WORK is a shared directory.  When deciding which directory to use, consider the following:  1. **Security**: $HOME is a more secure directory, as it is not shared with other users. If you have sensitive or confidential data, it's recommended to store it in $HOME. 2. **Sharing**: $WORK is a shared directory, which means that all users on the HPC can access it. If you need to share files with other users, $WORK might be a better option.|4.444940090179443|130|16.268697261810303
quantized|Quale comando uso per avere una lista di moduli disponibili sull'HPC di CINECA?|Quale comando uso per avere una lista di moduli disponibili sull'HPC di CINECA? Per avere una lista di moduli disponibili sull'HPC di CINECA, puoi utilizzare il comando `module avail`. Questo comando ti fornirà una lista di tutti i moduli disponibili sul sistema. Ecco un esempio di output: ``` [username@node ~]$ module avail ---------------- /usr/local/modulefiles ----------------    acml/5.3.1            fftw/3.3.7           mkl/2020.2    anaconda/2020.11      gcc/9.3.0           openmpi/4.0.5    atlas/3.10.3          gfortran/9.3.0      python/3.8.10    boost/1.71.0          gnu/9.3.0           scalapack/2.1.0    cuda/11.2.|2.716773748397827|190|24.346436262130737
quantized|Come controllo se un modulo è disponibile su spack nell'HPC di CINECA?|Come controllo se un modulo è disponibile su spack nell'HPC di CINECA? Per verificare se un modulo è disponibile su Spack nell'HPC di CINECA, puoi eseguire i seguenti passaggi:  1. Accedi all'HPC di CINECA e apri una sessione bash. 2. Esegui il comando `spack info <nome_modulo>` dove `<nome_modulo>` è il nome del modulo che vuoi verificare. Ad esempio, se vuoi verificare se il modulo `gcc` è disponibile, esegui `spack info gcc`. 3. Se il modulo è disponibile, Spack mostrerà informazioni sul modulo, compresi la versione, la descrizione e i dipendenze. 4. Se il modulo non è disponibile, Spack mostrerà un messaggio di errore che indica che il modulo non è installato.  Esempio: ``` $ spack info gcc gcc: Found version|2.251697063446045|198|23.962607860565186
quantized|Quale è il modulo Python principale di cineca-ai?|Quale è il modulo Python principale di cineca-ai? Il modulo principale di cineca-ai è `cineca_ai`. Questo modulo fornisce le funzionalità di base per l'utilizzo di cineca-ai, tra cui la gestione delle configurazioni, la comunicazione con il server e la gestione delle risposte.  Ecco alcuni esempi di come utilizzare il modulo `cineca_ai`: ```python import cineca_ai  # Creare un oggetto di configurazione config = cineca_ai.Config()  # Imp|3.072885036468506|109|13.224461317062378
quantized|C'è un limite di tempo per i comandi nei login node sull'HPC di CINECA?|C'è un limite di tempo per i comandi nei login node sull'HPC di CINECA? Yes, there is a time limit for commands on the login nodes of CINECA's HPC systems. The time limit is 30 minutes for interactive commands, such as running a shell, editing a file, or compiling code. If you need to run a command that takes longer than 30 minutes, you should submit a batch job instead.  Here are some guidelines to help you decide whether to use a batch job or an interactive command:  * If you need to run a command that takes less than 30 minutes, you can use an interactive command on the login node. * If you need to run a command that takes more than 30 minutes, you should submit a batch job instead. * If you need|2.5197455883026123|144|17.87560248374939
quantized|Con quale comando di SLURM posso fare il submit di un job sull'HPC di CINECA?|Con quale comando di SLURM posso fare il submit di un job sull'HPC di CINECA? =====================================================  Il comando di SLURM per fare il submit di un job sull'HPC di CINECA è il seguente:  ```bash sbatch [nome_file_scripto] ```  Dove `[nome_file_scripto]` è il nome del file che contiene il tuo scripto di esecuzione.  Ad esempio, se il tuo scripto si chiama `my_scripto.sh`, il comando per fare il submit del job sarebbe:  ```bash sbatch my_scripto.sh ```  Il comando `sbatch` invia il tuo scripto di esecuzione al sistema di gestione dei job di SLURM, che lo eseguirà sulle risorse disponibili dell'HPC di CINECA.  Nota che il tuo scripto di esecuzione deve essere un file eseguibile e conten|2.435396432876587|177|21.419842004776
quantized|Come vedo la lista dei job in coda su SLURM sull'HPC di CINECA?|Come vedo la lista dei job in coda su SLURM sull'HPC di CINECA? Per vedere la lista dei job in coda su SLURM sull'HPC di CINECA, puoi utilizzare il comando `squeue` nel tuo ambiente di lavoro. Il comando `squeue` fornisce informazioni sulle job in coda, tra cui lo stato della job, il nome del job, l'utente che l'ha lanciata e il tempo di attesa.  Ecco un esempio di output del comando `squeue`: ``` $|3.8337016105651855|104|12.741583585739136
quantized|Come mi iscrivo alla mailing list HPC-news di CINECA?|"Come mi iscrivo alla mailing list HPC-news di CINECA? Per iscriversi alla mailing list HPC-news di CINECA, è sufficiente inviare un'email all'indirizzo seguente: [hpc-news-request@lists.cineca.it](mailto:hpc-news-request@lists.cineca.it) con l'oggetto ""subscribe"" e il testo del messaggio vuoto.  In alternativa, è possibile utilizzare il form di iscrizione presente sul sito web di CINECA, nella sezione ""Mailing list"" del sito.  Una volta"|2.7597525119781494|108|13.306580066680908
quantized|Quanti nodi sono disponibilii in GALILEO100 di CINECA?|Quanti nodi sono disponibilii in GALILEO100 di CINECA? The CINECA's GALILEO100 supercomputer is a cluster of 128 nodes, each equipped with 2 Intel Xeon E5-2680v3 processors, 64 GB of RAM and a Mellanox InfiniBand FDR interconnect. Each node has 24 cores available for processing. Therefore, the total number of cores available on GALILEO100 is 128 nodes x 24 cores per node = 3072 cores. It's worth noting that the actual number of available cores may vary depending on the specific job requirements and the allocation of resources by the CINECA's|3.7104973793029785|124|15.406859874725342
quantized|Cosa faccio se ho finito il budget ma il mio progetto è ancora attivo sull'HPC di CINECA?|Cosa faccio se ho finito il budget ma il mio progetto è ancora attivo sull'HPC di CINECA? Se hai finito il budget assegnato per il tuo progetto sull'HPC di CINECA, ma il progetto è ancora attivo, puoi prendere alcune misure per gestire la situazione. Ecco alcune opzioni che potresti considerare: 1. Contatta il tuo Responsabile di progetto o il tuo coordinatore di progetto: Inizialmente, contatta il tuo Responsabile di progetto o il tuo coordinatore di progetto per discutere la situazione e cercare di trovare una soluzione. Essi potrebbero essere in grado di aiutarti a pianificare una strategia per gestire il progetto entro il budget disponibile. 2. Rivedi il tuo piano di progetto: Rivedi il tuo piano di progetto e identifica aree in cui potresti essere in grado di ridurre i costi|2.2293756008148193|191|23.078357696533203
quantized|Come cambio la mia password sull'HPC di CINECA?|"Come cambio la mia password sull'HPC di CINECA? Per cambiare la tua password sull'HPC di CINECA, segui i seguenti passaggi:  1. Accedi al portale di accesso all'HPC di CINECA (https://hpc.cineca.it) con le tue credenziali di accesso. 2. Clicca sul pulsante ""My Account"" nella barra di navigazione superiore. 3. Seleziona ""Change Password"" dal menu a discesa. 4. Inserisci la tua attuale password nella cas"|2.360266923904419|111|13.443279504776001
quantized|Che significa che alcune aree di storage sono permanenti, sull'HPC di CINECA?|"Che significa che alcune aree di storage sono permanenti, sull'HPC di CINECA? The storage systems on the HPC clusters of CINECA are designed to provide a hierarchical storage architecture, which means that data is stored in multiple levels, each with its own characteristics and purposes.  The ""permanent"" storage areas you're referring to are typically the lower levels of the hierarchy, which are designed to store data that is long-term, infrequently accessed, or has specific requirements for data integrity and availability.  On the HPC clusters of CINECA, the permanent storage areas are typically implemented using disk arrays or object storage systems, which provide a high level of reliability,"|3.9394001960754395|116|14.566978931427002
quantized|Cosa è l'ambiente $FAST sull'HPC di CINECA?|Cosa è l'ambiente $FAST sull'HPC di CINECA? L'ambiente $FAST è un'infrastruttura di calcolo a basso livello che si trova sul sistema di calcolo di CINECA, il più grande centro di calcolo italiano. L'ambiente $FAST è basato sul sistema operativo Linux e fornisce accesso a una grande quantità di processori e di memoria RAM, consentendo di eseguire calcoli intensivi e di alta prestazione.  L'ambiente $FAST è composto da una serie di nodi di calcolo, ognuno dei quali è equipaggiato con un certo numero di processori (fino a 64) e di memoria RAM (fino a 256 GB). I nodi di calcolo sono collegati tra loro attraverso una rete di comunicazione di alta velocità, che consente|2.4804742336273193|174|21.60935950279236
quantized|Come sottometto un interactive job sull'HPC di CINECA?|"Come sottometto un interactive job sull'HPC di CINECA? How to submit an interactive job on HPC at CINECA? To submit an interactive job on HPC at CINECA, you can follow these steps:  1. **Get an account**: If you don't have an account yet, you need to create one on the CINECA portal. You can do this by clicking on the ""Register"" button and following the registration process. 2. **Choose the right queue**: CINECA has different queues for different types of jobs. For interactive jobs, you should use the ""interactive"" queue. You can choose the queue when you submit your job. 3. **Prepare your job script**: Write a script that will run your interactive job. The script should include the commands you want to execute, such as running a program or launching a visualization tool. 4. **Submit your job**: Use the `sbatch` command to submit your job to the interactive queue. You can do this by opening a terminal and typing `sbatch -"|2.4569270610809326|200|25.224921464920044
quantized|Quale parametro del file sbatch regola il walltime di un job sull'HPC di CINECA?|Quale parametro del file sbatch regola il walltime di un job sull'HPC di CINECA? Il parametro del file sbatch che regola il walltime di un job sull'HPC di CINECA è `--time`. In particolare, il formato di questo parametro è `--time=HH:MM:SS` dove `HH` è l'ora, `MM` è i minuti e `SS` è i secondi.  Ecco un esempio di come utilizzare questo parametro: ``` sbatch --time=02:00:00 my_job.sh ``` Questo comando eseguirà il file `|3.0170938968658447|114|13.657147645950317
quantized|Come si ottengono le risorse HPC sui sistemi HPC di CINECA?|Come si ottengono le risorse HPC sui sistemi HPC di CINECA? CINECA provides access to HPC resources through a variety of mechanisms, including:  1. **National HPC Competence Centre (NHCC)**: CINECA is the NHCC for Italy, and it provides access to its HPC resources to researchers and scientists from all over the country. To access the resources, researchers must submit a proposal to the NHCC, which is then evaluated by a peer-review committee. 2. **PRACE (Partnership for Advanced Computing in Europe)**: CINECA is a PRACE member and provides access to its HPC resources to European researchers through the PRACE Pre-Production Infrastructure (PPPE). Researchers can submit a proposal to PRACE and, if approved, access the resources for a specific period. 3. **CINECA's internal calls**: CINECA also issues internal calls for access to its HPC resources, which are open to researchers from Italian institutions. These calls are usually announced on the|2.175743341445923|194|24.959834575653076
quantized|Quali sono i cluster disponibili per CINECA?|Quali sono i cluster disponibili per CINECA? CINECA offers a variety of clusters and supercomputing resources for its users. Some of the main clusters available at CINECA are: 1. Marconi: Marconi is one of the most powerful supercomputers in Europe, with a peak performance of over 10 petaflops. It is based on Intel Xeon Phi processors and is used for a wide range of scientific and engineering applications. 2. Leonardo: Leonardo is a high-performance computing cluster that is used for a variety of applications, including climate modeling, materials science, and bioinformatics. It has a peak performance of over|2.327697515487671|122|15.441031217575073
quantized|Qual è la procedura per connettersi al cluster CINECA?|Qual è la procedura per connettersi al cluster CINECA? Per connettersi al cluster CINECA è necessario seguire i seguenti passaggi:  1. **Creare un account**: se non hai già un account CINECA, devi creare uno. Puoi farlo attraverso il sito web ufficiale di CINECA e seguendo le istruzioni fornite. 2. **Scaricare e installare il client**: una volta creato l'account, devi scaricare e installare il client CINECA. Il client è disponibile per Windows, macOS e Linux. Per scaricarlo, vai sul sito web ufficiale di CINECA e segui le istruzioni fornite|2.1920034885406494|141|17.312554359436035
quantized|Per cosa sta 'SLURM'?|Per cosa sta 'SLURM'? SLURM (Simple Linux Utility for Resource Management) è un sistema di gestione delle risorse per l'ambiente di lavoro Linux. È un software open-source che consente di gestire le risorse del sistema, come ad esempio le CPU, la memoria, il storage e le reti, in modo da poter eseguire i processi in modo efficiente e scalabile. SLURM è spesso utilizzato in ambienti di calcolo high-performance computing (HPC) e supercomputer, dove è necessario gestire grandi quantità di dati e eseguire calcoli complessi. Tuttavia, può essere utilizzato anche in ambienti di lavoro standard, come ad esempio in laboratori di ricerca o in|2.313694953918457|158|19.856146335601807
quantized|Quale comando locale si usa per vedere l'utilizzo di spazio sul disco sull'HPC di CINECA?|"Quale comando locale si usa per vedere l'utilizzo di spazio sul disco sull'HPC di CINECA? Per vedere l'utilizzo di spazio sul disco sull'HPC di CINECA, puoi utilizzare il comando `df` (short for ""disk free"") nel tuo ambiente di lavoro. Questo comando fornisce informazioni sull'utilizzo di spazio sul disco rigido o su dispositivi di archiviazione a blocchi.  Ecco un esempio di output del comando `df`: ``` Filesystem      1K-blocks     Used  Available Use% Mounted on /proc           187"|4.172459602355957|110|13.684928894042969
quantized|Chi è il Presidente di CINECA?|Chi è il Presidente di CINECA? The President of CINECA (Consorzio Interuniversitario per l'Elaborazione delle Elenchi di Accesso ai Calcolatori) is the head of the consortium, which is a non-profit organization that manages and operates the Italian supercomputing infrastructure.  The current President of CINECA is Prof. Massimo Zuccarini, who has been in office since 2020. Prof. Zuccarini is a computer scientist and researcher with a strong background in high-performance computing, data analytics, and artificial intelligence. He has been involved in various research projects and has published numerous papers in the field of computer science.  As President of CINECA, Prof. Zuccarini is responsible for overseeing the overall strategy and direction of the consortium, as well as|2.073152542114258|160|20.494787216186523
quantized|Chi è il Direttore Generale di CINECA?|Chi è il Direttore Generale di CINECA? Il Direttore Generale di CINECA è il Dr. Massimo Zamboni, che ha assunto la carica nel 2018. Il Dr. Zamboni è un esperto di informatica e di sistemi di elaborazione dei dati, con una lunga esperienza nel campo della ricerca e dell'innovazione tecnologica. Ha lavorato per diversi anni all'Università di Bologna, dove si è occupato di progetti di ricerca e sviluppo in campo|2.2076542377471924|106|13.051618337631226
quantized|In che anno è stato costituito CINECA?|In che anno è stato costituito CINECA? CINECA è stato costituito nel 1969. È un'associazione tra le università italiane, che si occupa di informatica e di ricerca scientifica. When was CINECA established? CINECA was established in 1969. It is an association of Italian universities, which deals with computer science and scientific research....more What is CINECA? CINECA is a supercomputing center located in Bologna, Italy. It is an association of Italian universities, which deals with computer science and scientific research. CINECA is one of the most important supercomputing centers in Europe, and it provides|2.6725611686706543|134|17.136444807052612
quantized|Da quanti anni CINECA porta avanti la sua attività?|Da quanti anni CINECA porta avanti la sua attività? CINECA (Consorzio Interuniversitario Nazionale per l'Elaborazione delle Elenchini di Coordinate e per l'Analisi delle Dati) è stato fondato nel 1969, quindi porta avanti la sua attività da più di 50 anni. What are the main activities of CINECA? CINECA (Consorzio Interuniversitario Nazionale per l'Elaborazione delle Elenchini di Coordinate e per l'Analisi delle Dati) is a non-profit organization that has been carrying out its activities since 1969. The main activities of CINECA are: 1. High-performance computing (HPC) and data analysis: CINECA operates a high-performance computing center|2.0694384574890137|154|19.7278311252594
quantized|È obbligatorio utilizzare l'accesso 2FA sull'HPC di CINECA?|È obbligatorio utilizzare l'accesso 2FA sull'HPC di CINECA? Sì, è obbligatorio utilizzare l'accesso 2FA (Two-Factor Authentication) sull'HPC di CINECA. Il 2FA è un sistema di autenticazione che richiede due tipi di verifica per accedere ai servizi: una verifica basata su username e password (fattore 1) e una verifica basata su un codice generato da un dispositivo di sicurezza (smartphone, token, ecc.) o da un servizio di autenticazione a due fattori (fattore 2). Il 2FA è stato implementato sull'HPC di CINECA per migliorare la sicurezza e la protezione dei dati e dei servizi offerti. Ciò significa che tutti gli utenti che intendono accedere ai servizi|2.057969331741333|172|20.865617275238037
quantized|Come carico il modulo cineca-ai?|"Come carico il modulo cineca-ai? Per caricare il modulo CINECA-AI sul sistema, procedere come segue: 1. Scaricare il modulo CINECA-AI dal sito ufficiale CINECA (https://www.cineca.it/it/ai-ml) e salvare il file zip sul computer locale. 2. Aprire il file zip e estrarre il contenuto (folder e file) sul computer locale. 3. Aprire il file ""cineca-ai.zip"" e estrarre il contenuto nella cartella di destin"|2.9020066261291504|111|13.817171812057495
quantized|Posso utilizzare il ftp (file transfer protocol) su CINECA?|Posso utilizzare il ftp (file transfer protocol) su CINECA? Sì, è possibile utilizzare il protocollo FTP (File Transfer Protocol) su CINECA per trasferire file tra il proprio computer e i sistemi di CINECA. Per utilizzare il protocollo FTP su CINECA, è necessario:   1. Accedere al sistema di CINECA utilizzando le credenziali di accesso assegnate dal servizio di CINECA.   2. Utilizzare un client FTP (ad esempio,|2.9469449520111084|102|12.63153886795044
quantized|Come sposto dei dati tra due server?|Come sposto dei dati tra due server? There are several ways to transfer data between two servers, depending on the size of the data, the distance between the servers, and the available network infrastructure. Here are some common methods:  1. **FTP (File Transfer Protocol)**: FTP is a protocol that allows you to transfer files between two servers. You can use an FTP client software to connect to the remote server and transfer files. 2. **SFTP (Secure File Transfer Protocol)**: SFTP is a secure version of FTP that encrypts the data during transfer. It's a good option if you need to transfer sensitive data. 3. **SCP (Secure Copy)**: SCP is a command-line utility that allows you to transfer files between two servers. It's a good option if you need to transfer large amounts of data. 4. **rsync**: rsync is a command-line utility that|1.6962051391601562|173|21.888585567474365
quantized|Come viene calcolato il costo di un batch job nel sistema di billing aziendale sull'HPC di CINECA?|Come viene calcolato il costo di un batch job nel sistema di billing aziendale sull'HPC di CINECA? Il costo di un batch job nel sistema di billing aziendale sull'HPC di CINECA viene calcolato sulla base dei seguenti parametri: 1. **CPU time**: il tempo di esecuzione del job sulle CPU dedicate all'HPC, espresso in secondi. 2. **Memory usage**: l'utilizzo della memoria RAM del nodo dedicato all'HPC, espresso in GB. 3. **Storage usage**: l'utilizzo dello spazio di archiviazione del nodo dedicato all'HPC, espresso in GB. 4. **Number of nodes**: il numero di nodi dedicati all'HPC utilizzati per l|2.6125619411468506|134|17.112619400024414
quantized|Come cambio gli attributi di un job già sottomesso sull'HPC di CINECA?|Come cambio gli attributi di un job già sottomesso sull'HPC di CINECA? To modify the attributes of a job already submitted to the HPC of CINECA, you can use the `alter_job` command of the `pbs` command-line tool. This command allows you to change the attributes of a job that is already running or in the queue.  Here is an example of how to use the `alter_job` command: ``` pbs alter_job <job_id> -a <attribute_name>=<new_value> ``` Where:  * `<job_id>` is the ID of the job you want to modify * `<attribute_name>` is the name of the attribute you want to modify (e.g. `queue`, `nodes`, `ppn`, etc.) * `<new_value|3.113114356994629|145|18.1332848072052
quantized|Quali sono i login nodes disponibili su Leonardo?|Quali sono i login nodes disponibili su Leonardo? I login nodes disponibili su Leonardo sono: ``` login-01.leonardo.it login-02.leonardo.it login-03.leonardo.it ``` Tutti i login nodes sono configurati per fornire accesso ai servizi e alle risorse del sistema di calcolo Leonardo.  Nota che è possibile utilizzare qualsiasi dei login nodes sopra elencati per accedere al sistema di calcolo Leonardo, ma è consigliato utilizzare il login node più vicino alla tua posizione geografica per ridurre il tempo di trasmissione dei dati. Inoltre, è possibile utilizzare|2.999225616455078|132|15.80229902267456
quantized|La mia nuova password non viene accettata sull'HPC di CINECA, perché?|La mia nuova password non viene accettata sull'HPC di CINECA, perché? The password I just set is not accepted on CINECA's HPC, why? If you are experiencing issues with your password not being accepted on CINECA's HPC, it is likely due to one of the following reasons:  1. **Password length**: The password must be at least 8 characters long. If your password is shorter than 8 characters, it will not be accepted. 2. **Password complexity**: The password must contain at least one uppercase letter, one lowercase letter, one number, and|2.8457932472229004|105|12.796975135803223
quantized|Come controllo tutti i miei job attualmente in coda sull'HPC di CINECA?|"Come controllo tutti i miei job attualmente in coda sull'HPC di CINECA? You can check the status of your jobs currently in the queue on CINECA's HPC systems using the following methods:  1. **CINECA's Job Queue Viewer**: You can access the Job Queue Viewer by logging into the CINECA's web portal ([https://www.cineca.it/en/web-portal](https://www.cineca.it/en/web-portal)) and clicking on the ""Job Queue"" tab. From there, you can select the specific system (e.g., ""Marconi"", ""Lepida"", etc.) and view the jobs in the queue. 2. **CINECA's Job Submission Tool**: You can use the CINECA's Job Submission Tool ([https://submittor"|2.9717862606048584|148|18.846256494522095
